Id,X,Y,Rotation
8,7200,2500,270
8,16200,2500,270
8,23400,2500,270
8,27000,2500,270
8,32400,2500,270
8,1800,5000,270
8,27000,6000,270
8,28800,6000,270
8,32400,5000,270
8,4600,5000,270
8,31000,7500,270
8,1800,10000,270
8,5200,10000,270
8,3600,12500,270
8,13800,12500,270
8,15600,12500,270
8,22800,12500,270
8,30000,12500,270
8,32300,12500,270
8,28200,15000,270
8,0,17500,270
8,3600,17500,270
8,23400,17500,270
8,34200,17500,270
8,1800,20000,270
8,3600,20000,270
8,5400,20000,270
8,7500,20000,270
8,10800,20000,270
8,23000,20000,270
8,32000,20000,270
8,34800,20000,270
8,1800,22500,270
8,3600,22500,270
8,9000,22500,270
8,12600,22500,270
8,14400,22500,270
8,23000,22500,270
8,24800,22500,270
8,28400,22500,270
8,32000,22500,270
8,35600,22500,270
8,1800,25000,270
8,23800,25000,270
8,28400,25000,270
8,17750,27500,270
8,21600,27500,270
8,28800,25000,0
8,0,30000,270
8,1800,30000,270
8,34000,30000,270
8,800,32500,270
8,10500,32500,270
8,14100,32500,270
8,17200,32500,270
8,20300,32500,270
8,34000,32500,270
8,1800,35000,270
8,37600,35000,270
8,7200,37500,270
8,21600,37500,270
8,25200,37500,270
8,30600,37500,270
8,34200,37500,270
8,36000,37500,270
8,7200,40000,270
8,9000,40000,270
8,14400,40000,270
8,16200,40000,270
8,23400,40000,270
8,27000,40000,270
8,40000,10000,90
8,26200,3500,90
8,40000,12500,90
8,4600,32500,90
8,30600,5000,270
8,3600,30000,90
8,33700,12500,90
8,8200,25000,90
8,4400,40000,270
8,10000,0,90
8,20200,8000,90
8,30600,17500,270
8,17750,25000,90
8,8700,28000,270
8,12000,12500,270
8,2800,37500,90
8,0,15000,270
8,8000,7500,90
8,10800,27500,270
8,37400,10000,270
8,3600,0,90
8,33900,7500,90
8,26600,22500,90
8,6200,5000,90
8,0,35000,270
8,0,10000,270
8,7200,22500,270
8,14800,12500,90
8,29800,15000,90
8,13600,0,90
8,10800,5000,90
8,19000,15500,90
8,3600,10000,90
8,37800,17500,270
8,17200,2500,90
8,17400,15000,270
8,21600,32500,90
8,16600,7500,90
8,13600,32500,90
8,10500,30000,270
8,21600,35000,90
8,16900,27500,90
8,33800,25200,0
8,4200,32500,270
8,18000,2500,270
8,16600,12500,90
8,24400,32500,90
8,17300,35000,90
8,23200,10000,270
8,19800,2500,270
8,18400,7500,90
8,37400,7500,90
8,27200,35000,270
8,4200,30000,270
8,25600,12500,270
8,8000,17500,270
8,20500,27500,90
8,36400,30000,270
8,36900,10000,90
8,10800,8000,270
8,19000,40000,270
8,10800,35000,90
8,26000,7500,90
8,29500,30000,90
8,13600,2500,270
8,25200,35000,90
8,1800,37500,270
8,32400,37500,270
8,0,27500,270
8,10000,2500,270
8,34100,12500,270
8,35200,5000,270
8,28400,22500,90
8,10800,25000,270
8,14400,35000,90
8,36000,17500,270
8,27200,32500,90
8,37800,37500,270
8,14400,37500,270
8,21600,7500,270
8,0,20000,270
8,0,22500,270
8,5200,7500,90
8,29800,37500,90
8,6200,7500,270
8,11800,2500,90
8,26600,20000,270
8,37400,22500,270
8,4600,27500,270
8,14400,7500,270
8,36400,7500,270
8,2800,12500,90
8,6200,35000,270
8,12600,37500,90
8,16200,22500,90
8,8200,2500,90
8,20000,2500,90
8,10800,15000,90
8,2800,25000,90
8,10300,17500,90
8,0,12500,270
8,12600,20000,270
8,31000,10000,270
8,36600,20000,270
8,23800,25000,180
8,29800,0,90
8,13800,10000,270
8,36000,2500,270
8,23400,15000,90
8,33000,22500,90
8,24400,5000,90
8,34200,37500,90
8,39200,5000,90
8,29500,27500,90
8,21600,35000,270
8,26700,32500,270
8,11600,37500,270
8,21000,12500,270
8,3600,15000,270
8,30000,35000,90
8,23400,0,90
8,23300,27500,90
8,10800,22500,270
8,21300,25000,180
8,25200,2500,270
8,33700,15000,270
8,19000,37500,90
8,24800,12500,90
8,6400,12500,90
8,37200,12500,270
8,17200,5000,90
8,28400,20000,270
8,8200,22500,90
8,0,40000,270
8,9000,5000,270
8,0,2500,270
8,17400,12500,270
8,30200,22500,270
8,24800,20000,270
8,19000,5000,90
8,20600,18000,270
8,37800,37500,90
8,15100,27500,90
8,23200,7500,90
8,28800,25000,90
8,26100,27500,90
8,17200,15000,90
8,34800,17500,90
8,15400,17500,90
8,26100,30000,270
8,16900,30000,270
8,9000,32500,90
8,1800,22500,90
8,35200,2500,90
8,39100,25000,90
8,22000,15000,270
8,38800,2500,90
8,14400,5000,270
8,31300,25000,0
8,35800,32500,270
8,13400,25000,270
8,18800,35000,270
8,12600,7500,270
8,20000,30000,90
8,7200,35000,90
8,1800,35000,90
8,30000,10000,90
8,29800,0,0
8,26700,30000,90
8,34000,35000,180
8,10000,22500,90
8,13800,15000,90
8,38600,30000,90
8,0,7500,270
8,22000,12500,90
8,25600,10000,90
8,39200,27500,90
8,19200,13000,270
8,9000,35000,270
8,23300,30000,270
8,24800,25000,90
8,37200,15000,270
8,40000,22500,90
8,23900,32500,270
8,0,5000,270
8,3300,5000,90
8,20200,13000,90
8,19000,5000,0
8,20200,10000,270
8,29800,37500,0
8,13800,7500,90
8,11800,5000,270
8,7200,37500,90
8,17200,5000,270
8,33000,25000,270
8,4600,2500,90
8,7200,15000,90
8,12600,27500,270
8,31800,12500,90
8,5400,2500,270
8,23400,2500,90
8,28200,35000,90
8,33800,22500,270
8,32800,7500,270
8,16900,30000,90
8,37200,25000,270
8,34600,10000,270
8,27600,12500,90
8,38200,40000,270
8,14400,17500,270
8,30200,20000,270
8,39400,17500,90
8,34200,2500,270
8,26600,22500,270
8,12000,15000,270
8,11800,32500,90
8,24800,15000,270
8,18000,37500,270
8,30000,32500,90
8,26200,37500,90
8,3600,25000,270
8,20800,37500,0
8,10800,15000,180
8,4600,25000,90
8,12600,40000,270
8,27000,17500,270
8,18700,25000,180
8,37200,12500,90
8,3600,37500,270
8,6400,10000,90
8,17200,32500,90
8,12300,30000,270
8,8000,8000,270
8,30200,25000,270
8,2800,15000,90
8,11000,17500,270
8,20600,5000,270
8,34000,35000,270
8,36800,32500,90
8,36300,27500,270
8,7200,20000,90
8,26000,27500,270
8,3400,7500,270
8,13300,30000,90
8,6400,22500,90
8,26200,15000,90
8,34600,7500,270
8,14400,35000,270
8,20500,30000,270
8,36000,37500,90
8,23400,30000,90
8,20550,25000,90
8,38800,0,90
8,33400,15000,90
8,14950,27500,270
8,24400,35000,270
8,23400,5000,270
8,3600,2500,270
8,35800,22500,90
