1, 0, 0, 0
1, 2500, 0, 0
1, 5000, 0, 0
1, 7500, 0, 0
1, 10000, 0, 0
1, 12500, 0, 0
1, 15000, 0, 0
1, 17500, 0, 0
1, 20000, 0, 0
1, 22500, 0, 0
1, 25000, 0, 0
1, 27500, 0, 0
1, 30000, 0, 0
1, 32500, 0, 0
1, 35000, 0, 0
1, 37500, 0, 0
1, 0, 1800, 180
1, 2500, 1800, 180
1, 5000, 1800, 180
1, 7500, 1800, 180
1, 10000, 1800, 180
1, 12500, 1800, 180
1, 15000, 1800, 180
1, 17500, 1800, 180
1, 20000, 1800, 180
1, 22500, 1800, 180
1, 25000, 1800, 180
1, 27500, 1800, 180
1, 30000, 1800, 180
1, 32500, 1800, 180
1, 35000, 1800, 180
1, 37500, 1800, 180
1, 0, 2800, 0
1, 2500, 2800, 0
1, 5000, 2800, 0
1, 7500, 2800, 0
1, 10000, 2800, 0
1, 12500, 2800, 0
1, 15000, 2800, 0
1, 17500, 2800, 0
1, 20000, 2800, 0
1, 22500, 2800, 0
1, 25000, 2800, 0
1, 27500, 2800, 0
1, 30000, 2800, 0
1, 32500, 2800, 0
1, 35000, 2800, 0
1, 37500, 2800, 0
1, 0, 4600, 180
1, 2500, 4600, 180
1, 5000, 4600, 180
1, 7500, 4600, 180
1, 10000, 4600, 180
1, 12500, 4600, 180
1, 15000, 4600, 180
1, 25000, 4600, 180
1, 27500, 4600, 180
1, 30000, 4600, 180
1, 32500, 4600, 180
1, 35000, 4600, 180
1, 37500, 4600, 180
1, 23000, 5600, 0
1, 25500, 5600, 0
1, 28000, 5600, 0
1, 30500, 5600, 0
1, 33000, 5600, 0
1, 35500, 5600, 0
1, 0, 5600, 0
1, 2500, 5600, 0
1, 12500, 5600, 0
1, 15000, 5600, 0
1, 23000, 7400, 180
1, 25500, 7400, 180
1, 28000, 7400, 180
1, 30500, 7400, 180
1, 33000, 7400, 180
1, 35500, 7400, 180
1, 0, 7400, 180
1, 2500, 7400, 180
1, 10500, 7400, 180
1, 13000, 7400, 180
1, 15500, 7400, 180
1, 10500, 8400, 0
1, 13000, 8400, 0
1, 15500, 8400, 0
1, 23000, 8400, 0
1, 25500, 8400, 0
1, 28000, 8400, 0
1, 30500, 8400, 0
1, 0, 8400, 0
1, 2500, 8400, 0
1, 0, 10200, 180
1, 2500, 10200, 180
1, 12500, 10200, 180
1, 15000, 10200, 180
1, 17500, 10200, 180
1, 20000, 10200, 180
1, 22500, 10200, 180
1, 25000, 10200, 180
1, 31500, 11200, 0
1, 0, 11200, 0
1, 2500, 11200, 0
1, 5000, 11200, 0
1, 7500, 11200, 0
1, 10000, 11200, 0
1, 12500, 11200, 0
1, 15000, 11200, 0
1, 17500, 11200, 0
1, 20000, 11200, 0
1, 22500, 11200, 0
1, 25000, 11200, 0
1, 31500, 13000, 180
1, 0, 13000, 180
1, 2500, 13000, 180
1, 5000, 13000, 180
1, 7500, 13000, 180
1, 10000, 13000, 180
1, 12500, 13000, 180
1, 15000, 13000, 180
1, 17500, 13000, 180
1, 20000, 13000, 180
1, 22500, 13000, 180
1, 25000, 13000, 180
1, 31500, 14000, 0
1, 0, 14000, 0
1, 2500, 14000, 0
1, 5000, 14000, 0
1, 7500, 14000, 0
1, 10000, 14000, 0
1, 12500, 14000, 0
1, 15000, 14000, 0
1, 17500, 14000, 0
1, 20000, 14000, 0
1, 22500, 14000, 0
1, 25000, 14000, 0
1, 0, 15800, 180
1, 2500, 15800, 180
1, 5000, 15800, 180
1, 7500, 15800, 180
1, 10000, 15800, 180
1, 12500, 15800, 180
1, 15000, 15800, 180
1, 17500, 15800, 180
1, 20000, 15800, 180
1, 22500, 15800, 180
1, 25000, 15800, 180
1, 27500, 15800, 180
1, 30000, 15800, 180
1, 0, 16800, 0
1, 2500, 16800, 0
1, 5000, 16800, 0
1, 7500, 16800, 0
1, 10000, 16800, 0
1, 12500, 16800, 0
1, 15000, 16800, 0
1, 17500, 16800, 0
1, 20000, 16800, 0
1, 22500, 16800, 0
1, 25000, 16800, 0
1, 27500, 16800, 0
1, 30000, 16800, 0
1, 32500, 16800, 0
1, 35000, 16800, 0
1, 0, 18600, 180
1, 2500, 18600, 180
1, 5000, 18600, 180
1, 7500, 18600, 180
1, 10000, 18600, 180
1, 12500, 18600, 180
1, 22500, 18600, 180
1, 25000, 18600, 180
1, 27500, 18600, 180
1, 30000, 18600, 180
1, 32500, 18600, 180
1, 35000, 18600, 180
1, 21000, 19600, 0
1, 23500, 19600, 0
1, 26000, 19600, 0
1, 28500, 19600, 0
1, 31000, 19600, 0
1, 33500, 19600, 0
1, 36000, 19600, 0
1, 0, 19600, 0
1, 2500, 19600, 0
1, 5000, 19600, 0
1, 7500, 19600, 0
1, 10000, 19600, 0
1, 12500, 19600, 0
1, 21000, 21400, 180
1, 23500, 21400, 180
1, 26000, 21400, 180
1, 28500, 21400, 180
1, 31000, 21400, 180
1, 33500, 21400, 180
1, 36000, 21400, 180
1, 0, 21400, 180
1, 2500, 21400, 180
1, 5000, 21400, 180
1, 7500, 21400, 180
1, 10000, 21400, 180
1, 12500, 21400, 180
1, 21000, 22400, 0
1, 23500, 22400, 0
1, 26000, 22400, 0
1, 28500, 22400, 0
1, 31000, 22400, 0
1, 33500, 22400, 0
1, 36000, 22400, 0
1, 5000, 22400, 0
1, 7500, 22400, 0
1, 10000, 22400, 0
1, 12500, 22400, 0
1, 4000, 24200, 180
1, 6500, 24200, 180
1, 9000, 24200, 180
1, 11500, 24200, 180
1, 21500, 24200, 180
1, 24000, 24200, 180
1, 26500, 24200, 180
1, 29000, 24200, 180
1, 31500, 24200, 180
1, 34000, 24200, 180
1, 4000, 25200, 0
1, 11500, 25200, 0
1, 14000, 25200, 0
1, 16500, 25200, 0
1, 19000, 25200, 0
1, 21500, 25200, 0
1, 24000, 25200, 0
1, 26500, 25200, 0
1, 29000, 25200, 0
1, 31500, 25200, 0
1, 34000, 25200, 0
1, 10500, 27000, 180
1, 13000, 27000, 180
1, 15500, 27000, 180
1, 18000, 27000, 180
1, 20500, 27000, 180
1, 23000, 27000, 180
1, 25500, 27000, 180
1, 28000, 27000, 180
1, 30500, 27000, 180
1, 33000, 27000, 180
1, 35500, 27000, 180
1, 4000, 27000, 180
1, 10500, 28000, 0
1, 13000, 28000, 0
1, 15500, 28000, 0
1, 18000, 28000, 0
1, 20500, 28000, 0
1, 23000, 28000, 0
1, 25500, 28000, 0
1, 28000, 28000, 0
1, 4000, 28000, 0
1, 4000, 29800, 180
1, 11500, 29800, 180
1, 14000, 29800, 180
1, 16500, 29800, 180
1, 19000, 29800, 180
1, 21500, 29800, 180
1, 24000, 29800, 180
1, 26500, 29800, 180
1, 4000, 30800, 0
1, 6500, 30800, 0
1, 9000, 30800, 0
1, 11500, 30800, 0
1, 14000, 30800, 0
1, 16500, 30800, 0
1, 19000, 30800, 0
1, 21500, 30800, 0
