1, 0, 0, 270
1, 0, 2200, 270
1, 0, 4400, 270
1, 0, 6600, 270
1, 0, 8800, 270
1, 0, 11000, 270
1, 0, 13200, 270
1, 0, 15400, 270
1, 0, 17600, 270
1, 1600, 0, 90
1, 1600, 2200, 90
1, 1600, 4400, 90
1, 1600, 6600, 90
1, 1600, 8800, 90
1, 1600, 11000, 90
1, 1600, 13200, 90
1, 1600, 15400, 90
1, 1600, 17600, 90
1, 2500, 0, 270
1, 2500, 8800, 270
1, 2500, 11000, 270
1, 2500, 13200, 270
1, 2500, 15400, 270
1, 2500, 17600, 270
1, 4100, 7500, 90
1, 4100, 9700, 90
1, 4100, 11900, 90
1, 4100, 14100, 90
1, 4100, 16300, 90
1, 4100, 0, 90
1, 5000, 15500, 270
1, 5000, 17700, 270
1, 5000, 0, 270
1, 5000, 7500, 270
1, 5000, 9700, 270
1, 6600, 15500, 90
1, 6600, 17700, 90
1, 6600, 0, 90
1, 6600, 8800, 90
1, 7500, 15500, 270
1, 7500, 17700, 270
1, 7500, 0, 270
1, 7500, 2200, 270
1, 7500, 4400, 270
1, 7500, 6600, 270
1, 7500, 8800, 270
1, 9100, 15500, 90
1, 9100, 17700, 90
1, 9100, 0, 90
1, 9100, 8800, 90
1, 10000, 8000, 270
1, 10000, 10200, 270
1, 10000, 12400, 270
1, 10000, 14600, 270
1, 10000, 16800, 270
1, 10000, 0, 270
1, 11600, 8000, 90
1, 11600, 10200, 90
1, 11600, 12400, 90
1, 11600, 14600, 90
1, 11600, 16800, 90
1, 11600, 0, 90
1, 12500, 8000, 270
1, 12500, 10200, 270
1, 12500, 16800, 270
1, 12500, 0, 270
1, 14100, 16000, 90
1, 14100, 0, 90
1, 14100, 8800, 90
1, 15000, 16000, 270
1, 15000, 0, 270
1, 15000, 8800, 270
1, 16600, 16000, 90
1, 16600, 0, 90
1, 16600, 8000, 90
1, 16600, 10200, 90
1, 17500, 16000, 270
1, 17500, 0, 270
1, 17500, 8000, 270
1, 17500, 10200, 270
1, 19100, 8000, 90
1, 19100, 10200, 90
1, 19100, 16800, 90
1, 19100, 0, 90
1, 20000, 0, 270
1, 20000, 8800, 270
1, 20000, 11000, 270
1, 20000, 13200, 270
1, 20000, 15400, 270
1, 20000, 17600, 270
1, 21600, 0, 90
1, 21600, 2200, 90
1, 21600, 4400, 90
1, 21600, 6600, 90
1, 21600, 8800, 90
1, 21600, 11000, 90
1, 21600, 13200, 90
1, 21600, 15400, 90
1, 21600, 17600, 90
1, 22500, 0, 270
1, 22500, 2200, 270
1, 22500, 4400, 270
1, 22500, 6600, 270
1, 22500, 8800, 270
1, 22500, 11000, 270
1, 22500, 13200, 270
1, 22500, 15400, 270
1, 22500, 17600, 270
1, 24100, 0, 90
1, 24100, 2200, 90
1, 24100, 4400, 90
1, 24100, 6600, 90
1, 24100, 8800, 90
1, 24100, 11000, 90
1, 24100, 13200, 90
1, 24100, 15400, 90
1, 24100, 17600, 90
1, 25000, 17000, 270
1, 25000, 19200, 270
1, 26600, 17000, 90
1, 26600, 19200, 90
1, 27500, 19500, 270
1, 27500, 21700, 270
1, 29100, 19500, 90
1, 29100, 21700, 90
1, 30000, 22000, 270
1, 30000, 24200, 270
1, 31600, 22000, 90
1, 31600, 24200, 90
1, 32500, 24500, 270
1, 32500, 26700, 270
1, 34100, 24500, 90
1, 34100, 26700, 90
1, 35000, 27000, 270
1, 35000, 29200, 270
1, 36600, 27000, 90
1, 36600, 29200, 90
