3, 0, 0, 0
2, 4000, 0, 0
11, 7000, 0, 270
11, 8200, 0, 270
11, 9400, 0, 270
11, 10600, 0, 270
11, 11800, 0, 270
11, 13000, 0, 270
3, 14200, 0, 0
3, 18200, 0, 0
3, 22200, 0, 0
3, 26200, 0, 0
3, 30200, 0, 0
2, 34200, 0, 0
11, 37200, 0, 270
11, 38400, 0, 270
11, 39600, 0, 270
11, 40800, 0, 270
11, 42000, 0, 270
11, 43200, 0, 270
3, 44400, 0, 0
0, 48400, 0, 0
11, 49400, 0, 270
11, 50600, 0, 270
11, 51800, 0, 270
11, 53000, 0, 270
11, 54200, 0, 270
11, 55400, 0, 270
2, 56600, 0, 0
11, 7200, 1350, 90
11, 8400, 1350, 90
11, 9600, 1350, 90
11, 10800, 1350, 90
11, 12000, 1350, 90
11, 13200, 1350, 90
11, 37200, 1350, 90
11, 38400, 1350, 90
11, 39600, 1350, 90
11, 40800, 1350, 90
11, 42000, 1350, 90
11, 43200, 1350, 90
11, 49800, 1350, 90
11, 51000, 1350, 90
11, 52200, 1350, 90
11, 53400, 1350, 90
11, 54600, 1350, 90
2, 0, 2550, 0
3, 3600, 2550, 0
11, 7600, 2550, 270
11, 10000, 2550, 270
11, 11200, 2550, 270
11, 12400, 2550, 270
11, 13600, 2550, 270
3, 14800, 2550, 0
0, 18800, 2550, 0
3, 21000, 2550, 0
0, 25000, 2550, 0
3, 26600, 2550, 0
3, 30600, 2550, 0
2, 34600, 2550, 0
11, 37600, 2550, 270
11, 38800, 2550, 270
11, 40000, 2550, 270
11, 41200, 2550, 270
11, 42400, 2550, 270
11, 43600, 2550, 270
3, 44800, 2550, 0
0, 48800, 2550, 0
11, 49800, 2550, 270
11, 51000, 2550, 270
11, 52200, 2550, 270
11, 53400, 2550, 270
11, 54600, 2550, 270
11, 55800, 2550, 270
2, 57000, 2550, 0
11, 3000, 3900, 90
11, 7800, 3900, 90
11, 9000, 3900, 90
11, 10200, 3900, 90
11, 11400, 3900, 90
11, 12600, 3900, 90
11, 13800, 3900, 90
0, 19800, 3900, 180
11, 37600, 3900, 90
11, 38800, 3900, 90
11, 40000, 3900, 90
11, 41200, 3900, 90
11, 42400, 3900, 90
11, 52600, 3900, 90
11, 53800, 3900, 90
11, 55000, 3900, 90
11, 56200, 3900, 90
11, 52000, 5100, 270
11, 53200, 5100, 270
11, 54400, 5100, 270
11, 55600, 5100, 270
2, 56800, 5100, 0
3, 0, 5100, 0
2, 4000, 5100, 0
11, 7000, 5100, 270
11, 8200, 5100, 270
11, 9400, 5100, 270
11, 10600, 5100, 270
11, 11800, 5100, 270
11, 13000, 5100, 270
3, 14200, 5100, 0
3, 18200, 5100, 0
3, 22200, 5100, 0
3, 26200, 5100, 0
3, 30200, 5100, 0
2, 34200, 5100, 0
11, 37200, 5100, 270
11, 38400, 5100, 270
11, 39600, 5100, 270
11, 40800, 5100, 270
11, 42000, 5100, 270
11, 43200, 5100, 270
11, 52600, 6450, 90
11, 53800, 6450, 90
11, 55000, 6450, 90
11, 56200, 6450, 90
11, 7200, 6450, 90
11, 8400, 6450, 90
11, 9600, 6450, 90
11, 10800, 6450, 90
11, 12000, 6450, 90
11, 13200, 6450, 90
11, 37200, 6450, 90
11, 38400, 6450, 90
11, 39600, 6450, 90
11, 40800, 6450, 90
11, 42000, 6450, 90
11, 43200, 6450, 90
3, 14400, 7650, 0
3, 18400, 7650, 0
3, 22400, 7650, 0
3, 26400, 7650, 0
3, 30400, 7650, 0
0, 34400, 7650, 0
3, 14000, 10200, 0
1, 18000, 10200, 0
3, 20500, 10200, 0
3, 24500, 10200, 0
3, 28500, 10200, 0
2, 32500, 10200, 0
3, 14000, 12750, 0
3, 18000, 12750, 0
3, 22000, 12750, 0
3, 26000, 12750, 0
3, 30000, 12750, 0
1, 34000, 12750, 0
11, 600, 14100, 90
11, 1800, 14100, 90
11, 3000, 14100, 90
11, 4200, 14100, 90
11, 5400, 14100, 90
11, 6600, 14100, 90
11, 7800, 14100, 90
11, 9000, 14100, 90
11, 10200, 14100, 90
11, 11400, 14100, 90
11, 12600, 14100, 90
11, 36000, 14100, 90
11, 37200, 14100, 90
11, 38400, 14100, 90
11, 39600, 14100, 90
11, 40800, 14100, 90
11, 42000, 14100, 90
11, 43200, 14100, 90
11, 44400, 14100, 90
11, 45600, 14100, 90
11, 46800, 14100, 90
11, 48000, 14100, 90
11, 49200, 14100, 90
11, 50400, 14100, 90
11, 51600, 14100, 90
11, 52800, 14100, 90
11, 54000, 14100, 90
11, 55200, 14100, 90
11, 56400, 14100, 90
11, 57600, 14100, 90
11, 58800, 14100, 90
3, 0, 15300, 0
2, 4000, 15300, 0
11, 7000, 15300, 270
11, 8200, 15300, 270
11, 9400, 15300, 270
