1, 0, 0, 0
1, 3500, 0, 0
1, 7000, 0, 0
1, 10500, 0, 0
1, 14000, 0, 0
1, 17500, 0, 0
1, 21000, 0, 0
1, 0, 2000, 180
1, 3500, 2000, 180
1, 7000, 2000, 180
1, 10500, 2000, 180
1, 14000, 2000, 180
1, 17500, 2000, 180
1, 21000, 2000, 180
1, 0, 3000, 0
1, 3500, 3000, 0
1, 7000, 3000, 0
1, 10500, 3000, 0
1, 14000, 3000, 0
1, 17500, 3000, 0
1, 21000, 3000, 0
1, 0, 5000, 180
1, 10500, 5000, 180
1, 14000, 5000, 180
1, 17500, 5000, 180
1, 21000, 5000, 180
1, 20000, 6000, 0
1, 0, 6000, 0
1, 10000, 6000, 0
1, 20000, 8000, 180
1, 0, 8000, 180
1, 10000, 8000, 180
1, 20000, 9000, 0
1, 0, 9000, 0
1, 10000, 9000, 0
1, 0, 11000, 180
1, 3500, 11000, 180
1, 7000, 11000, 180
1, 10500, 11000, 180
1, 21000, 11000, 180
1, 0, 12000, 0
1, 3500, 12000, 0
1, 7000, 12000, 0
1, 10500, 12000, 0
1, 14000, 12000, 0
1, 17500, 12000, 0
1, 21000, 12000, 0
1, 0, 14000, 180
1, 3500, 14000, 180
1, 7000, 14000, 180
1, 10500, 14000, 180
1, 14000, 14000, 180
1, 17500, 14000, 180
1, 21000, 14000, 180
1, 0, 15000, 0
1, 3500, 15000, 0
1, 14000, 15000, 0
1, 17500, 15000, 0
1, 21000, 15000, 0
1, 14000, 17000, 180
1, 17500, 17000, 180
1, 21000, 17000, 180
1, 0, 17000, 180
1, 3500, 17000, 180
1, 14000, 18000, 0
1, 17500, 18000, 0
1, 21000, 18000, 0
1, 24500, 18000, 0
1, 0, 18000, 0
1, 3500, 18000, 0
1, 0, 20000, 180
1, 3500, 20000, 180
1, 7000, 20000, 180
1, 10500, 20000, 180
1, 14000, 20000, 180
1, 17500, 20000, 180
1, 21000, 20000, 180
1, 24500, 20000, 180
1, 0, 21000, 0
1, 3500, 21000, 0
1, 7000, 21000, 0
1, 10500, 21000, 0
1, 14000, 21000, 0
1, 17500, 21000, 0
1, 21000, 21000, 0
1, 24500, 21000, 0
1, 28000, 21000, 0
1, 0, 23000, 180
1, 3500, 23000, 180
1, 7000, 23000, 180
1, 10500, 23000, 180
1, 14000, 23000, 180
1, 17500, 23000, 180
1, 21000, 23000, 180
1, 24500, 23000, 180
1, 28000, 23000, 180
1, 28000, 24000, 0
1, 31500, 24000, 0
1, 26000, 26000, 180
1, 29500, 26000, 180
1, 29500, 27000, 0
1, 33000, 27000, 0
1, 29000, 29000, 180
1, 32500, 29000, 180
1, 32000, 32000, 180
