6, 11000, 0, 0
6, 14500, 0, 0
6, 18000, 0, 0
6, 21500, 0, 0
6, 25000, 0, 0
6, 28500, 0, 0
6, 32000, 0, 0
6, 35500, 0, 0
6, 11000, 2000, 180
6, 14500, 2000, 180
6, 18000, 2000, 180
6, 21500, 2000, 180
6, 25000, 2000, 180
6, 28500, 2000, 180
6, 32000, 2000, 180
6, 35500, 2000, 180
6, 11000, 3000, 0
6, 14500, 3000, 0
6, 18000, 3000, 0
6, 21500, 3000, 0
6, 25000, 3000, 0
6, 28500, 3000, 0
6, 32000, 3000, 0
6, 35500, 3000, 0
6, 11000, 5000, 180
6, 14500, 5000, 180
6, 18000, 5000, 180
6, 21500, 5000, 180
6, 25000, 5000, 180
6, 28500, 5000, 180
6, 32000, 5000, 180
6, 35500, 5000, 180
6, 11000, 6000, 0
6, 14500, 6000, 0
6, 18000, 6000, 0
6, 21500, 6000, 0
6, 25000, 6000, 0
6, 28500, 6000, 0
6, 32000, 6000, 0
6, 35500, 6000, 0
6, 11000, 8000, 180
6, 14500, 8000, 180
6, 18000, 8000, 180
6, 21500, 8000, 180
6, 25000, 8000, 180
6, 28500, 8000, 180
6, 32000, 8000, 180
6, 35500, 8000, 180
6, 11000, 9000, 0
6, 14500, 9000, 0
6, 18000, 9000, 0
6, 21500, 9000, 0
6, 25000, 9000, 0
6, 28500, 9000, 0
6, 32000, 9000, 0
6, 35500, 9000, 0
6, 11000, 11000, 180
6, 14500, 11000, 180
6, 18000, 11000, 180
6, 21500, 11000, 180
6, 25000, 11000, 180
6, 28500, 11000, 180
6, 32000, 11000, 180
6, 35500, 11000, 180
6, 0, 32000, 0
6, 3500, 32000, 0
6, 7000, 32000, 0
6, 10500, 32000, 0
6, 14000, 32000, 0
6, 17500, 32000, 0
6, 0, 34000, 180
6, 3500, 34000, 180
6, 7000, 34000, 180
6, 10500, 34000, 180
6, 14000, 34000, 180
6, 17500, 34000, 180
6, 0, 35000, 0
6, 3500, 35000, 0
6, 7000, 35000, 0
6, 10500, 35000, 0
6, 14000, 35000, 0
6, 17500, 35000, 0
6, 0, 37000, 180
6, 3500, 37000, 180
6, 7000, 37000, 180
6, 10500, 37000, 180
6, 14000, 37000, 180
6, 17500, 37000, 180
6, 0, 38000, 0
6, 3500, 38000, 0
6, 7000, 38000, 0
6, 10500, 38000, 0
6, 14000, 38000, 0
6, 17500, 38000, 0
6, 22000, 24500, 270
6, 22000, 28000, 270
6, 22000, 31500, 270
6, 22000, 35000, 270
6, 24000, 24500, 90
6, 24000, 28000, 90
6, 24000, 31500, 90
6, 24000, 35000, 90
6, 25000, 24500, 270
6, 25000, 28000, 270
6, 25000, 31500, 270
6, 25000, 35000, 270
6, 27000, 24500, 90
6, 27000, 28000, 90
6, 27000, 31500, 90
6, 27000, 35000, 90
6, 14500, 12500, 270
6, 14500, 16000, 270
6, 14500, 19500, 270
6, 16500, 12500, 90
6, 16500, 16000, 90
6, 16500, 19500, 90
6, 17500, 12500, 270
6, 17500, 16000, 270
6, 17500, 19500, 270
6, 19500, 12500, 90
6, 19500, 16000, 90
6, 19500, 19500, 90
6, 0, 0, 270
6, 0, 3500, 270
6, 0, 7000, 270
6, 2000, 0, 90
6, 2000, 3500, 90
6, 2000, 7000, 90
6, 3000, 0, 270
6, 3000, 3500, 270
6, 3000, 7000, 270
6, 5000, 0, 90
6, 5000, 3500, 90
6, 5000, 7000, 90
6, 21000, 21500, 0
6, 24500, 21500, 0
6, 28000, 21500, 0
6, 31500, 21500, 0
6, 35000, 21500, 0
6, 21000, 23500, 180
6, 24500, 23500, 180
6, 28000, 23500, 180
6, 31500, 23500, 180
6, 35000, 23500, 180
6, 0, 21500, 0
6, 3500, 21500, 0
6, 7000, 21500, 0
6, 10500, 21500, 0
6, 0, 23500, 180
6, 3500, 23500, 180
6, 7000, 23500, 180
6, 10500, 23500, 180
6, 34000, 33000, 270
6, 34000, 36500, 270
6, 36000, 33000, 90
6, 36000, 36500, 90
6, 37000, 33000, 270
6, 37000, 36500, 270
6, 39000, 33000, 90
6, 39000, 36500, 90
2, 6000, 7000, 270
2, 8700, 7000, 90
