1, 12000, 0, 0
1, 12000, 2400, 180
1, 12000, 3600, 0
1, 12000, 6000, 180
1, 12000, 7200, 0
1, 12000, 9600, 180
1, 12000, 10800, 0
1, 12000, 13200, 180
1, 12000, 14400, 0
1, 12000, 16800, 180
1, 12000, 18000, 0
1, 12000, 20400, 180
1, 12000, 21600, 0
1, 12000, 24000, 180
1, 12000, 25200, 0
1, 12000, 27600, 180
1, 12000, 28800, 0
1, 12000, 31200, 180
1, 12000, 32400, 0
1, 12000, 34800, 180
1, 12000, 36000, 0
1, 12000, 38400, 180
1, 23500, 0, 0
1, 23500, 2400, 180
1, 23500, 3600, 0
1, 23500, 6000, 180
1, 23500, 7200, 0
1, 23500, 9600, 180
1, 23500, 10800, 0
1, 23500, 13200, 180
1, 23500, 14400, 0
1, 23500, 16800, 180
1, 23500, 18000, 0
1, 23500, 20400, 180
1, 23500, 21600, 0
1, 23500, 24000, 180
1, 23500, 25200, 0
1, 23500, 27600, 180
1, 23500, 28800, 0
1, 23500, 31200, 180
1, 23500, 32400, 0
1, 23500, 34800, 180
1, 23500, 36000, 0
1, 23500, 38400, 180
6, 16500, 11000, 0
6, 20000, 11000, 0
6, 16500, 13000, 180
6, 20000, 13000, 180
6, 16500, 14000, 0
6, 20000, 14000, 0
6, 16500, 16000, 180
6, 20000, 16000, 180
6, 16500, 17000, 0
6, 20000, 17000, 0
6, 16500, 19000, 180
6, 20000, 19000, 180
6, 16500, 20000, 0
6, 20000, 20000, 0
6, 16500, 22000, 180
6, 20000, 22000, 180
6, 16500, 23000, 0
6, 20000, 23000, 0
6, 16500, 25000, 180
6, 20000, 25000, 180
6, 16500, 26000, 0
6, 20000, 26000, 0
6, 16500, 28000, 180
6, 20000, 28000, 180
1, 0, 12000, 270
1, 2400, 12000, 90
1, 3600, 12000, 270
1, 6000, 12000, 90
1, 7200, 12000, 270
1, 9600, 12000, 90
1, 28000, 12000, 270
1, 30400, 12000, 90
1, 31600, 12000, 270
1, 34000, 12000, 90
1, 35200, 12000, 270
1, 37600, 12000, 90
1, 0, 23500, 270
1, 2400, 23500, 90
1, 3600, 23500, 270
1, 6000, 23500, 90
1, 7200, 23500, 270
1, 9600, 23500, 90
1, 29000, 23500, 270
1, 31400, 23500, 90
1, 32600, 23500, 270
1, 35000, 23500, 90
1, 36200, 23500, 270
1, 38600, 23500, 90
