Id,X,Y,Rotation
1,4800,2200,270
1,27200,2200,270
1,30400,2200,270
1,33600,2200,270
1,35200,2200,270
1,38400,2200,270
1,1600,4400,270
1,4100,4400,270
1,8700,4400,270
1,11200,4400,270
1,25600,4400,270
1,30400,4400,270
1,32000,4400,270
1,9600,6600,270
1,24800,6600,270
1,29600,6600,270
1,34400,6600,270
1,0,8800,270
1,6400,9000,270
1,8000,8800,270
1,24800,8800,270
1,34400,8800,270
1,37600,8800,270
1,24800,11000,270
1,26400,11000,270
1,9000,13200,270
1,10600,13200,270
1,18600,13200,270
1,21800,13200,270
1,25000,13200,270
1,28200,13200,270
1,20200,15400,270
1,25000,15400,270
1,18000,17600,270
1,26600,17600,270
1,31400,17600,270
1,16400,19800,270
1,25000,19800,270
1,3600,22000,270
1,11600,22000,270
1,13200,22000,270
1,15700,22000,270
1,25000,22000,270
1,26600,22000,270
1,29800,22000,270
1,31400,22000,270
1,33000,22000,270
1,18000,24200,270
1,21200,24200,270
1,32400,24200,270
1,2000,24200,0
1,4200,24200,0
1,8600,24200,0
1,26100,26400,270
1,28400,26400,270
1,9000,28600,270
1,26600,28600,270
1,12400,30800,270
1,19000,30800,270
1,22200,30800,270
1,24400,30800,270
1,19000,33600,270
1,22200,33000,270
1,29500,35200,270
1,35900,35200,270
1,37500,35200,270
1,0,37400,270
1,3200,37400,270
1,9600,37400,270
1,11200,37400,270
1,22400,37400,270
1,30400,37400,270
1,32000,37400,270
1,38400,37400,270
1,3200,40000,270
1,4800,39600,270
1,6400,39600,270
1,11200,39600,270
1,17600,39600,270
1,19200,39600,270
1,30400,39600,270
1,35200,39600,270
1,18500,35200,180
1,16300,26400,90
1,28100,35200,90
1,32000,31500,90
1,22200,33000,90
1,26500,35200,90
1,24300,26400,90
1,9600,8800,270
1,30500,8800,90
1,21600,8800,270
1,21500,30800,90
1,18600,35200,90
1,13700,0,90
1,15000,11000,90
1,30700,15400,90
1,28200,13200,90
1,6800,17600,270
1,11500,13200,90
1,8900,37400,90
1,6800,19800,270
1,1600,2200,270
1,34500,35200,90
1,38000,22000,90
1,18500,0,90
1,4100,2200,90
1,22000,24200,90
1,13200,17600,90
2,16000,2200,90
2,4800,35200,180
1,24000,2200,270
1,14700,15400,90
1,16300,13200,90
1,24500,26400,270
1,30700,13200,90
1,10000,17600,270
1,22400,2200,270
1,32100,4400,90
1,14400,35200,90
1,34500,2200,90
1,23800,30800,0
1,8000,37400,270
1,4500,22000,90
1,28800,2200,270
1,12400,26400,270
1,40000,33000,90
1,13200,24200,270
1,9300,22000,90
1,14700,26400,90
1,15400,13200,270
1,13700,2200,270
1,29200,22000,90
1,37700,37800,90
1,26600,26400,90
1,20500,22000,90
1,36900,6600,90
1,22000,26400,270
1,4800,6600,270
1,1600,37400,270
3,22900,24200,270
1,5200,17600,90
1,13700,2200,90
1,36000,6600,270
1,19200,4400,270
1,21600,8800,90
1,24900,39600,270
1,3200,2200,270
1,11200,8800,270
1,13200,19800,270
1,24000,37400,270
1,32800,8800,270
1,15700,19800,90
1,36800,37400,270
1,13100,26400,90
1,21500,28600,90
1,29800,17600,90
1,22500,4400,90
1,33600,39600,270
1,26000,22000,90
1,8600,25800,180
1,18600,13200,90
1,20800,37400,270
1,9600,2200,270
1,16000,35200,180
1,26400,6600,270
1,3600,17600,270
1,15600,26400,270
1,18100,24200,90
1,6100,35200,90
2,0,35200,270
1,10600,28600,270
1,26000,24200,270
1,16400,17600,270
1,28800,40000,270
1,18000,22000,270
1,28800,37400,90
1,12400,28600,90
1,35500,19800,90
1,40000,40000,180
1,5200,19800,270
1,35500,24200,270
1,16400,24200,270
1,1600,39600,270
1,28200,15400,270
1,22400,39600,270
1,7300,33000,90
1,13800,15400,270
1,12800,39600,270
1,7300,35200,270
1,27500,11000,90
1,2000,17600,270
1,2700,19800,270
1,450,6600,270
3,32900,35200,270
1,34000,15100,0
1,10800,26400,270
1,14800,19800,270
1,18500,0,0
1,22400,4400,270
1,38000,19800,90
1,13400,8800,90
1,38400,4400,270
1,38500,4400,90
1,22700,13200,90
1,12100,4400,90
2,23800,35200,270
1,6400,6600,270
1,19500,26400,270
1,14000,26400,270
1,33900,15400,90
1,6400,37400,270
1,22500,6600,270
1,28900,6600,90
1,8900,39600,270
1,29200,24200,270
1,6800,24200,270
1,35500,22000,270
1,22300,11000,270
1,13100,11600,90
1,12500,22000,90
1,29100,26400,90
1,10600,8800,90
1,18000,19800,270
1,4800,35200,270
1,9300,17600,90
1,26600,19800,270
1,12800,6600,270
1,17600,4400,270
1,6100,22000,270
1,36200,17600,270
