Id,X,Y,Rotation
1,0,2050,270
1,8450,2050,270
1,10850,2050,270
1,12400,2050,270
1,17050,2050,270
1,20150,2050,270
1,21700,2050,270
1,29450,2050,270
1,31000,2050,270
1,32550,2050,270
1,34100,2050,270
1,0,4100,270
1,1550,4100,270
1,3100,4100,270
1,6200,4100,270
1,9300,4100,270
1,13950,4100,270
1,17050,4100,270
1,18600,4100,270
1,21700,4100,270
1,26350,4100,270
1,27900,4100,270
1,29450,4100,270
1,31000,4100,270
1,32550,4100,270
1,34100,4100,270
1,0,6150,270
1,1550,6150,270
1,3100,6150,270
1,8750,4100,0
1,10800,6150,270
1,13200,4100,0
1,15950,4450,0
1,25200,4100,0
1,28800,4100,0
1,30850,4100,0
1,32900,4450,0
1,2400,8200,270
1,18050,8200,270
1,19600,8200,270
1,26050,8200,270
1,34000,8200,270
1,35600,8200,270
1,3100,10250,270
1,11600,10250,270
1,18050,10250,270
1,19600,10250,270
1,26050,10250,270
1,34050,10250,270
1,37150,10250,270
1,0,12300,270
1,1550,12300,270
1,4650,12300,270
1,9300,12300,270
1,12400,12300,270
1,20150,12300,270
1,21700,12300,270
1,23250,12300,270
1,26350,12300,270
1,27900,12300,270
1,29450,12050,270
1,32550,12300,270
1,6200,14350,270
1,7750,14350,270
1,13950,14350,270
1,21700,14350,270
1,26350,14350,270
1,27900,14350,270
1,31000,14350,270
1,34100,14350,270
1,37200,14350,270
1,0,16400,270
1,8750,14350,0
1,12350,16400,270
1,15950,14350,0
1,19550,16400,270
1,21100,14350,0
1,23150,14350,0
1,30850,14350,0
1,32900,14450,0
1,34950,16400,270
1,36500,16400,270
1,3100,18450,270
1,26050,18450,270
1,27600,18450,270
1,34050,18450,270
1,37150,18450,270
1,0,20500,270
1,26050,20500,270
1,27600,20500,270
1,3100,22550,270
1,6200,22050,270
1,7750,22550,270
1,11700,22550,270
1,15500,22550,270
1,17050,22550,270
1,18600,22550,270
1,20150,22550,270
1,21700,22550,270
1,26350,22550,270
1,29450,22550,270
1,33400,22550,270
1,35650,22550,270
1,37200,22550,270
1,0,24600,270
1,3100,24600,270
1,4650,24600,270
1,9300,24600,270
1,10850,24600,270
1,15500,24600,270
1,21700,24600,270
1,23250,24600,270
1,24800,24600,270
1,27900,24600,270
1,29450,24600,270
1,31000,24600,270
1,35650,24600,270
1,37200,24600,270
1,1550,26650,270
1,10050,26650,270
1,18050,26650,270
1,26050,26650,270
1,34050,26650,270
1,35600,26650,270
1,37150,26650,270
1,0,28700,270
1,11600,28700,270
1,19600,28700,270
1,26050,28700,270
1,1550,30750,270
1,10050,30750,270
1,11600,30750,270
1,18050,30750,270
1,26050,30750,270
1,34050,30750,270
1,37150,30750,270
1,1550,32800,270
1,3100,32800,270
1,7750,32800,270
1,9300,32800,270
1,12400,32800,270
1,13950,32800,270
1,23250,32050,270
1,24800,32800,270
1,26350,32800,270
1,29450,32800,270
1,34100,32800,270
1,35650,32800,270
1,37200,32800,270
1,3100,34850,270
1,9300,34850,270
1,13950,34850,270
1,20150,34850,270
1,21700,34850,270
1,26350,34850,270
1,27900,34850,270
1,29450,34850,270
1,31000,34850,270
1,32550,34850,270
1,37200,34850,270
1,7750,36900,270
1,9300,36900,270
1,13950,36900,270
1,15500,36900,270
1,23250,36900,270
1,26350,36900,270
1,27900,36900,270
1,29450,36900,270
1,32550,36900,270
1,34100,36900,270
1,3100,38950,270
1,6200,38950,270
1,7750,38950,270
1,9300,38950,270
1,10850,38950,270
1,12400,38950,270
1,13950,38950,270
1,18600,38950,270
1,20150,38950,270
1,31000,38950,270
1,37200,38950,270
1,6000,8000,90
9,40000,20550,90
9,5650,24600,90
16,22000,24950,90
1,33400,12300,90
9,5650,16450,90
13,39700,34850,90
1,37200,34850,90
5,21950,7200,90
9,40000,0,90
5,29950,16400,90
1,5500,28700,90
5,29950,6150,90
